"","GAZP","MGNT","MTSS","NLMK","SBER","ret_GAZP","ret_MGNT","ret_MTSS","ret_NLMK","ret_SBER"
"2018-01-04",135.89,6629,282.1,153,238.8,0.0275298075148198,0.0219621454908463,0.0236739894149816,0.0264916154469761,0.0293201372569616
"2018-01-05",137.12,6724,281.35,146.46,238.6,0.0090107199170637,0.0142292522871159,-0.00266217212866326,-0.0436855677595114,-0.0008378718546318
"2018-01-09",140,6600,283.05,149.25,240.4,0.0207859677598341,-0.0186135665139897,0.00602411460338104,0.0188703986397876,0.00751569299723709
"2018-01-10",143.43,6660,284.45,149.9,237.76,0.0242046886968179,0.00904983551991734,0.00493393071398796,0.00434565283584032,-0.0110424411316581
"2018-01-11",144.58,6651,293,150.4,239,0.0079858762660292,-0.00135226525001286,0.0296151178204109,0.00333000640718772,0.00520179040211666
"2018-01-12",143.99,6700,294.3,153.59,237.75,-0.00408913485197182,0.00734030709463518,0.0044270462223599,0.020988302911797,-0.0052438505060115
"2018-01-15",142.99,6579,294.7,152.5,238.85,-0.00696915497542339,-0.0182247682930594,0.00135823450422112,-0.00712211838007004,0.00461603841047165
"2018-01-16",145.29,6400,290,150.88,239.64,0.0159570473384916,-0.0275847677382348,-0.0160769667631291,-0.010679777162319,0.00330205737975309
"2018-01-17",148.7,6400,287.05,151.7,239.82,0.0231991083828618,0,-0.0102245063668738,0.00542006746933943,0.000750844735563305
"2018-01-18",150.35,6265,288.6,152.8,245.5,0.0110350559684287,-0.0213194020175944,0.00538522972612476,0.00722499037793334,0.0234083052832874
"2018-01-19",149.13,6240,292.2,154.95,242.45,-0.00814750065984704,-0.00399840596669421,0.0123968529768286,0.0139726075013371,-0.012501443683214
"2018-01-22",150.3,6279,295.7,157.14,243.99,0.00781488798423791,0.00623054975063475,0.0119069275418324,0.0140346435139183,0.00633173729543302
"2018-01-23",148.8,6360,301.9,153.7,244.4,-0.0100301743599367,0.0128176452200588,0.0207504098543616,-0.0221344772031253,0.00167898645064657
"2018-01-24",149.7,6345,299.85,150.7,247.53,0.00603016902659093,-0.00236127618567927,-0.00681348709827478,-0.0197115449121004,0.0127255594869213
"2018-01-25",149.8,6170,305.3,154,250.64,0.000667779657536727,-0.0279682632490541,0.018012550126314,0.0216614967811797,0.0124858598595745
"2018-01-26",147.19,5539,306.9,153.93,247,-0.017576801878624,-0.107884858866329,0.00522706188485778,-0.000454648791646584,-0.0146293100159589
"2018-01-29",144.75,5155,303.8,153.19,250.48,-0.0167161527513908,-0.0718468615820438,-0.0101523714640175,-0.00481897259737796,0.0139907403901729
"2018-01-30",143.5,5419,303.35,150.9,257.8,-0.0086730812534288,0.0499441791150534,-0.00148233577336576,-0.0150616152508016,0.0288050134869371
"2018-01-31",143.36,5330,309,147,264.5,-0.000976085973055874,-0.016560058406224,0.0184540225094389,-0.0261847789950673,0.0256571607932665
"2018-02-01",145.39,5219,311.5,150.4,263.2,0.0140608377167144,-0.0210454255164763,0.00805806132976183,0.0228658247370035,-0.00492705184719178
"2018-02-02",144,5032,304.4,146.14,257.32,-0.00960648736733383,-0.0364882932631367,-0.0230567122399767,-0.0287333451526681,-0.0225937529083629
"2018-02-05",144.53,4950,304.55,147.1,255.64,0.0036737988847495,-0.0164299428175418,0.000492651294962343,0.00654756124432065,-0.00655024176071795
"2018-02-06",141.59,4785,302.75,144.78,258.94,-0.0205515411638704,-0.0339015516756813,-0.00592789484929135,-0.015897278742397,0.0128261698484202
"2018-02-07",141,4725,301,146.05,257.58,-0.00417566691871141,-0.0126184639592104,-0.00579711768432656,0.0087336799687554,-0.00526602316597735
"2018-02-08",137.2,4825,295.75,143,253.19,-0.0273201750863841,0.020943173845243,-0.0175957618903793,-0.0211043985738435,-0.0171901564452046
"2018-02-09",135.56,4808,294,137.95,250.11,-0.0120253685529335,-0.00352953755804286,-0.00593473551981472,-0.0359533295966123,-0.0122393739286881
"2018-02-12",137.3,4881,301,143.7,255.05,0.0127539660350742,0.0150689196721032,0.023530497410194,0.0408364924216844,0.0195587832783044
"2018-02-13",139.85,4860,304,148.79,258.3,0.0184021068740439,-0.00431167899260743,0.00991743665734646,0.0348081227546269,0.0126620957328587
"2018-02-14",138.89,4820,300.8,147.68,262.03,-0.00688816671984149,-0.00826450984989435,-0.0105821093305369,-0.00748814508506346,0.0143373009210341
"2018-02-15",137.06,4850,304,148.05,264.58,-0.0132634667704501,0.00620477688688403,0.0105821093305369,0.00250228379305817,0.00968466201140483
"2018-02-16",137.06,4473,306.15,149.24,266.99,0,-0.0809193804986812,0.00704747651774174,0.00800569380535698,0.009067541481107
"2018-02-19",138.31,4251,306.5,152.89,266.85,0.00907875647893963,-0.0509050750740574,0.00114257745230262,0.0241629602195648,-0.000524501735386984
"2018-02-20",141.32,4588,307.4,153,267.22,0.0215292798543274,0.0762899498904712,0.0029320757282294,0.00071921281991294,0.00138558638079456
"2018-02-21",144,4793,313,148.3,279.2,0.0187864770850563,0.0437123209103696,0.0180533594356573,-0.0312006722485485,0.0438560817274691
"2018-02-22",145.97,5140,311,148.56,277.49,0.0135878215664862,0.0698965592895799,-0.00641027836091901,0.0017516679005638,-0.00614347438707785
"2018-02-26",147,4803,315,148.73,279.97,0.00703146563624912,-0.0678123567843869,0.0127797266463991,0.00114366456005577,0.00889755807076131
"2018-02-27",146.5,4882,316.1,146.65,278.21,-0.00340715832161376,0.0163142492880812,0.00348598039593906,-0.0140837861810459,-0.0063062303655288
"2018-02-28",143.16,4782,307.6,146.1,272.4,-0.0230625425592974,-0.020696102934636,-0.0272583815900829,-0.0037574766668067,-0.021104649931015
"2018-03-01",140.1,4985,310.6,145.83,275,-0.0216064325548633,0.0415745343776681,0.00970567308309711,-0.00184975903118012,0.00949952339121474
"2018-03-02",138.57,5058,309.3,144.45,273,-0.0109808402323379,0.014537744833973,-0.00419423102356209,-0.00950813281322915,-0.00729930248161192
"2018-03-05",141.6,5130,315,146.9,277,0.0216305681489954,0.0141345109349036,0.0182609591346088,0.0168186562675876,0.0145457110023788
"2018-03-06",140.59,5000,314,145.36,274.03,-0.00715832816780271,-0.0256677467485762,-0.00317965291737998,-0.0105386590919165,-0.0107799167416625
"2018-03-07",138.56,4973,313.25,146.3,274,-0.0145444082776915,-0.00541463270150011,-0.00239139213207551,0.00644588393816292,-0.000109483057605608
"2018-03-09",139.81,5115,314.5,145.55,274.6,0.00898091318560823,0.0281541196709885,0.00398248236431797,-0.00513963783444638,0.00218738694580001
"2018-03-12",141.35,5154,313.5,149.45,274.3,0.0109547261398664,0.00759571282658378,-0.00318471606752002,0.0264422185383149,-0.00109309539031255
"2018-03-13",142.75,5050,318.15,150.99,273.95,0.00985576439652025,-0.0203848689429051,0.0147236096058254,0.0102517207264317,-0.0012767899591335
"2018-03-14",138.8,4970,313,150,262.5,-0.0280608004634155,-0.0159684031787304,-0.016319779138648,-0.0065783153601231,-0.0426945259527463
"2018-03-15",138.25,5149,312.25,148.27,254.51,-0.00397040767026002,0.0353826809554665,-0.00239904153446613,-0.0116003580663211,-0.030910954082195
"2018-03-16",141,4957,316.85,153,256.15,0.0196962499757243,-0.0380018020255672,0.0146243267638395,0.0314029853625009,0.00642308243572831
"2018-03-19",139.91,4990,318,148.2,255,-0.0077605316329743,0.00663519072499064,0.0036229070106506,-0.0318752085304492,-0.00449966522678569
"2018-03-20",142.45,4930,308.1,148.04,257.15,0.0179917021987235,-0.012096921708828,-0.031626977177555,-0.00108020534403064,0.0083960270624992
"2018-03-21",141.51,4910,307.65,148.5,268.88,-0.00662067497963736,-0.00406504624817039,-0.00146163241612296,0.00310245072479898,0.0446056111959257
"2018-03-22",139.5,4800,300.1,149.2,265.5,-0.0143057847028603,-0.0226580238925838,-0.0248470207401779,0.00470272952690642,-0.0126503427348572
"2018-03-23",142,4747,295.5,148.54,262,0.0177624563398409,-0.0111030783446644,-0.015446915600168,-0.0044334055285109,-0.0132703369208969
"2018-03-26",138.27,4715,292.85,146.35,255,-0.0266187622007346,-0.00676392348375998,-0.00900830431036148,-0.0148532691032548,-0.0270809586026708
"2018-03-27",140.8,4755,292.3,146.63,258,0.0181321483234163,0.00844777991193268,-0.00187986041859123,0.00191139385109285,0.0116960397631916
"2018-03-28",140.47,4605,295,142.06,251.5,-0.00234650088112431,-0.0320540262900835,0.00919468422261982,-0.0316629034193241,-0.0255165953818235
"2018-03-29",142.8,4636,293.3,144.22,252.9,0.0164511070626663,0.00670925577023418,-0.00577938035641523,0.01509040791895,0.00555116413612566
"2018-03-30",142.33,4680,294.15,143.5,253.57,-0.00329674482295061,0.00944618445205059,0.00289386532706004,-0.00500487628893787,0.00264576535959637
"2018-04-02",140.32,4720,297.75,142.58,249.99,-0.0142227764586611,0.00851068966790969,0.012164366924944,-0.0064317895101933,-0.0142190019732906
"2018-04-03",141.13,4700,295.8,144.25,251.6,0.00575592280204251,-0.00424629088145245,-0.0065706579587097,0.0116446596987263,0.00641960776406059
"2018-04-04",140.18,4651,292.4,145.28,255.69,-0.00675414035373656,-0.0104802584740522,-0.0115608224010764,0.0071150094647745,0.0161252483760297
"2018-04-05",140.5,4725,294.1,148.9,262,0.00228017770162214,0.0157853107037464,0.00579711768432656,0.0246120248369799,0.024378730558781
"2018-04-06",141.5,4694,293,150.42,256.76,0.00709222830949141,-0.00658246351687453,-0.00374723654288189,0.0101564417082933,-0.0202027073175195
"2018-04-09",135.01,4484,272.5,143.31,213,-0.0469508673141377,-0.0457695922189192,-0.0725339949137691,-0.048421265328277,-0.186849630734152
"2018-04-10",141.8,4518,281.85,151.85,214.8,0.0490687643288723,0.00755391283589901,0.0337364004242859,0.0578830754217776,0.00841519692528436
"2018-04-11",145.27,4555,279,150.82,208,0.0241764657867654,0.00815611266610894,-0.0101632327062191,-0.00680611871725656,-0.0321692829333919
"2018-04-12",145.99,4730,282.25,148,212.21,0.004944046327096,0.0376996717919216,0.0115814212084064,-0.0188747990103861,0.0200382707216402
"2018-04-13",142.58,4710,279,147.11,204.7,-0.0236348805224056,-0.0042372944755158,-0.0115814212084064,-0.00603166750199424,-0.0360308577557147
"2018-04-16",141.5,4690,278,145,192.06,-0.0076035286061904,-0.00425532557013852,-0.0035906681307285,-0.0144468638415463,-0.0637376694574163
"2018-04-17",142.4,4790,283.2,148.19,207.5,0.00634028189458302,0.0210978289646366,0.0185322481289276,0.021761491781513,0.0773235164609263
"2018-04-18",144.75,4895,289.3,151.5,215.87,0.0163681174752295,0.0216838645596482,0.021310850162525,0.0220903907473362,0.0395450349760322
"2018-04-19",143.4,4921,289.5,151,213.45,-0.00937018828758518,0.00529748590136769,0.000691085030960714,-0.00330578813449911,-0.0112737614428147
"2018-04-20",144.4,4825,287.75,151.81,215.36,0.00694929829320667,-0.019701027092891,-0.00606324941105818,0.00534990212969966,0.0089084332523921
"2018-04-23",143.99,4785,287.15,153.9,223.25,-0.00284337373854715,-0.00832470988603262,-0.0020873202916869,0.0136733019002095,0.0359811733002458
"2018-04-24",144.14,4729,289.4,154.65,223,0.00104119677611614,-0.0117722612431788,0.00780508688707826,0.0048614582862454,-0.00112044829648994
"2018-04-25",142.7,4786,289.15,158.15,220.45,-0.0100405250135047,0.0119812258244441,-0.000864229593156018,0.022379450620579,-0.0115008596561719
"2018-04-26",145.48,4830,295.8,160.5,220.7,0.0192940956359973,0.00915147817829975,0.022737965672472,0.0147499928184125,0.00113340145874385
"2018-04-27",144.5,4875,295.1,162.05,223.91,-0.00675911256630091,0.00927363678532878,-0.00236926832780515,0.00961098701748586,0.0144398721405565
"2018-04-28",144.3,4853,294.05,163.45,224.8,-0.00138504177266174,-0.00452303402673238,-0.00356446104292907,0.00860220358266339,0.00396693261628833
"2018-04-30",145.93,4902,296.4,161.16,226.99,0.011232588899829,0.0100462146828431,0.00796007251596631,-0.014109472847073,0.00969484562807477
"2018-05-02",144.94,4893,292.3,157.74,229.02,-0.00680719099851856,-0.00183767279893488,-0.0139292213047311,-0.0214495523533014,0.00890337233758309
"2018-05-03",142.7,4827,290.55,153.34,228.03,-0.0155753391983451,-0.013580455628631,-0.00600499359608619,-0.0282904298390969,-0.00433213673913446
"2018-05-04",143.73,4892,290,153.8,228.55,0.00719201508035017,0.0133760611465696,-0.00189475554059459,0.00299537894079549,0.0022778055316941
"2018-05-07",144.05,4870,291.45,157.4,229.86,0.00222392196739651,-0.00450728073042761,0.00498754151103942,0.0231372789117588,0.00571542316285978
"2018-05-08",145.48,4840,290,157.88,226.7,0.00987815858825059,-0.00617921636595753,-0.00498754151103942,0.00304491481134406,-0.0138428704271298
"2018-05-10",146.38,4860,289.85,154.7,233.7,0.00616736005429352,0.0041237171838624,-0.000517375194777792,-0.0203474932156267,0.0304106840313292
"2018-05-11",150.7,4901,289.15,157.88,235.72,0.0290851254593685,0.00840082801500763,-0.00241796318151444,0.0203474932156267,0.0086064184249004
"2018-05-14",150.98,4985,290,163.27,237.8,0.00185627207902872,0.0169941374863907,0.00293533837629223,0.0335700213434267,0.00878532428696843
"2018-05-15",149.2,5045,289,158.81,231.39,-0.0118596899418177,0.0119642503917721,-0.00345423486808727,-0.0276967530155181,-0.0273253856426638
"2018-05-16",148.59,5170,289.05,161.41,229.8,-0.00409685250140512,0.0244750347147651,0.000172995416052757,0.0162391926626331,-0.00689523319936214
"2018-05-17",147.15,5164,293.45,159.32,226.05,-0.00973836058877353,-0.00116121553594262,0.0151075834758583,-0.013032953471745,-0.0164531516740407
"2018-05-18",145.65,5108,293.4,162.5,222.2,-0.0102459912740382,-0.0109035348141031,-0.000170401295462419,0.0197632434563486,-0.0171783365350846
"2018-05-21",146.76,5185,294.25,161.56,226.21,0.00759211608163746,0.0149619035111979,0.0028928804315056,-0.00580141107457965,0.0178858941642144
"2018-05-22",146.5,5260,297.3,159.94,225.6,-0.00177317102995911,0.0143611850681289,0.0103119838636658,-0.0100778457914688,-0.0027002517458401
"2018-05-23",146.06,5185,291.1,159.5,221,-0.00300793226515861,-0.0143611850681289,-0.0210748792524749,-0.00275482267884453,-0.0206008181061517
"2018-05-24",145.27,5265,286.5,163,222.01,-0.00542341630717136,0.0153113039044488,-0.015928314596783,0.0217062785818634,0.00455972438507413
"2018-05-25",145.09,5210,287.2,162.85,220,-0.00123984035719893,-0.0105012898206631,0.00244030101927439,-0.000920669084520043,-0.00909487955046462
"2018-05-28",145.09,5185,287.15,162.75,220.9,0,-0.00481001408378567,-0.000174109863763761,-0.000614250633563351,0.00408256407370988
"2018-05-29",143.9,5087,283.2,161.65,219,-0.00823562563427149,-0.0190815758408629,-0.0138513654907406,-0.00678177691723647,-0.00863838060957089
"2018-05-30",143.26,5150,283.85,163.27,221.01,-0.00445745270701714,0.012308448835018,0.0022925677971708,0.00997176796663091,0.00913621954633115
"2018-05-31",145,5111,282.4,163.15,222.36,0.0120725812342695,-0.00760163488950205,-0.00512142399764848,-0.000735249098744006,0.00608974072243651
"2018-06-01",144,5112,283.1,162,220,-0.00692044284457349,0.000195637289090556,0.00247568649876673,-0.00707368780694573,-0.0106701437329066
"2018-06-04",146.44,5187,285.95,167.66,220,0.016802488676035,0.0145647782940301,0.0100167782434717,0.0343417839773279,0
"2018-06-05",146,5175,285.9,171.3,215.56,-0.00300916654369932,-0.00231615621783021,-0.000174871033059354,0.0214782861203631,-0.0203882532870656
"2018-06-06",146.9,4937,285.2,170.67,217.9,0.00614546147149575,-0.0470814798747075,-0.00245141078812505,-0.00368453789940926,0.0107969488852779
"2018-06-07",146.05,5030,286.05,172.19,216.41,-0.00580305434608164,0.0186621248349219,0.0029759321743974,0.00886665086742955,-0.00686148532504305
"2018-06-08",143.05,4818,283.55,168.86,210.95,-0.0207548093376309,-0.043061079918969,-0.00877814625450135,-0.0195285490567407,-0.0255536180551834
"2018-06-09",144.08,4818,284.9,171.27,212.6,0.00717448137158083,0,0.00474976704382524,0.0141712894029231,0.00779132733749943
"2018-06-11",142.28,4750,283.7,170.5,210.35,-0.0125717537874461,-0.0142142861461299,-0.0042208996890567,-0.00450596192070574,-0.0106396558713175
"2018-06-13",141,4702,282.75,171.01,215,-0.00903705670208588,-0.0101566679286709,-0.00335422681857533,0.00298673760139057,0.0218652180911327
"2018-06-14",139.4,4690,281.85,169.11,214,-0.0114123920517448,-0.00255536765969033,-0.00318810046864559,-0.011172643563369,-0.00466201310581127
"2018-06-15",137.73,4710,282.85,168.57,209.36,-0.0120522513971837,0.00425532557013852,0.00354170726158021,-0.00319829696937646,-0.0219207567999611
"2018-06-18",136.52,4631,277.5,167.3,206.3,-0.00882412289073375,-0.0169150805297118,-0.0190957886026757,-0.00756248579943808,-0.0147238381446835
"2018-06-19",135.5,4592,276.55,153.68,206,-0.00749948371875053,-0.0084571684813497,-0.00342929674580184,-0.0849160895324772,-0.00145525128762536
"2018-06-20",136.91,4646,277.1,155.01,212.2,0.0103521353259088,0.0116909753309518,0.00198681542824541,0.00861711250690167,0.0296530573903011
"2018-06-21",134.4,4599,272.9,157.44,210.4,-0.0185033475566154,-0.0101677457904294,-0.0152730241546397,0.01555480233674,-0.00851874531632735
"2018-06-22",136.76,4572,264.75,157.74,214.43,0.0174071366820518,-0.00588814262522241,-0.0303194432327771,0.00190367466590224,0.0189728639175843
"2018-06-25",137.1,4550,264.95,154.65,202.51,0.00248302179716742,-0.00482351296970585,0.000755144457254886,-0.0197836088387664,-0.0571940767377823
"2018-06-26",138.07,4615,262,154.94,199.91,0.00705021635979275,0.0141846349919561,-0.0111966251776741,0.00187344607267725,-0.0129220027757055
"2018-06-27",139,4609,266.7,153.7,207.95,0.00671313020263042,-0.00130095421644327,0.0177799274268722,-0.00803529465920594,0.0394304009212689
"2018-06-28",138.76,4610,267.35,148.59,208.5,-0.00172811102914228,0.00021694327018551,0.00243423020677191,-0.0338118152762945,0.00264137504993567
"2018-06-29",141.01,4600,278.1,151.84,218,0.0160849877475897,-0.00217155351350762,0.0394220998451784,0.0216364995933622,0.0445560215502327
"2018-07-02",144,4623,284.1,154.7,221.01,0.0209824897268618,0.00498754151103853,0.0213455276202232,0.0186604227174021,0.0137128865737433
"2018-07-03",142.49,4620,281.1,153.01,218.45,-0.0105414777683031,-0.000649139912441754,-0.0106158109476562,-0.0109844788452982,-0.0116507939653872
"2018-07-04",142.24,4630,284,151.53,217.7,-0.00175605004210322,0.00216216300449545,0.0102637602487201,-0.00971965358565097,-0.00343918715694347
"2018-07-05",145.55,4528,288,154.27,224.54,0.0230038984260377,-0.0222765271972598,0.0139862419747399,0.017920688875777,0.0309358967901323
"2018-07-06",144.96,4550,276.95,154.27,226.71,-0.00406182789696263,0.00484689206197686,-0.0391234956568329,0,0.00961780267010415
"2018-07-09",148,4521,278.8,157.42,230,0.0207544314694452,-0.00639402465039041,0.00665769440725583,0.020213078690456,0.0144076412224576
"2018-07-10",147.3,4465,273.75,161,230.3,-0.00474095029553023,-0.0124639939840065,-0.0182793977556583,0.0224869722701593,0.00130349790344386
"2018-07-11",144.77,4446,272.9,158.59,227.57,-0.0173250473026325,-0.00426439878645724,-0.00310985341641778,-0.0150821094739539,-0.0119249234555125
"2018-07-12",145.08,4463,270,155.65,226.6,0.00213903824874961,0.00381637010512748,-0.0106834687159179,-0.0187123586228921,-0.00427153477722086
"2018-07-13",146.87,4474,269.15,158.02,229.85,0.0122625273510693,0.00246167742080594,-0.0031531139914085,0.0151117104069698,0.0142405736583306
"2018-07-16",147,4457,269.35,156.89,227.99,0.000884745012965205,-0.00380696910352007,0.000742804119576057,-0.00717668444972297,-0.00812515390878144
"2018-07-17",145.31,4430,270.4,157.08,222.5,-0.0115631954461319,-0.00607630990737462,0.00389069504226658,0.00121030686494539,-0.0243746667371605
"2018-07-18",138.29,4440,269,161.1,216.28,-0.0495164618560375,0.00225479238708992,-0.0051909645669701,0.0252700604731197,-0.0283532370924906
"2018-07-19",137.58,4342,268.3,159.88,207.5,-0.0051473633786987,-0.0223193049880326,-0.00260562217026017,-0.00760175633980609,-0.0414425248430508
"2018-07-20",136.47,4300,266.3,159.46,204.34,-0.00810075584784542,-0.00972004875658428,-0.0074822646116921,-0.00263042676877312,-0.0153460665074761
"2018-07-23",138.37,4285,262,159.42,208.42,0.0138264464312705,-0.00349447064977326,-0.0162789890587902,-0.000250878074572469,0.019770001401004
"2018-07-24",138.85,4180,263.55,162.75,215.45,0.00346295707151523,-0.0248093055130791,0.00589859954011906,0.0206730520889016,0.033173589497566
"2018-07-25",138.21,4050,262.8,161,213.7,-0.00461994613687278,-0.0315943654182167,-0.00284981669075979,-0.0108109161042158,-0.00815570173674551
"2018-07-26",138.18,4280,263.3,163.45,210,-0.000217084555286462,0.0552361284752578,0.00190077989180804,0.0151027681857565,-0.0174656316076334
"2018-07-27",137.99,4270,263.95,163.64,208.9,-0.00137596429718556,-0.00233918235317176,0.00246562476736134,0.00116175989097833,-0.00525186215494866
"2018-07-30",138.9,4214,261.85,163.3,211.33,0.00657303099683482,-0.0132015118585365,-0.00798787054412831,-0.00207989308477874,0.0115652242115409
"2018-07-31",143.79,4128,263.8,162.4,214.86,0.0345996520793515,-0.0206192872027362,0.00741941955771708,-0.00552657224884179,0.0165657604643359
"2018-08-01",142.14,4187,262.3,160.32,210.6,-0.0115414144409005,0.014191458857745,-0.00570235341038572,-0.0128906098310777,-0.0200260535385217
"2018-08-02",140.36,4179,261.3,159.8,206.6,-0.0126019366837351,-0.00191250357122819,-0.00381971434626127,-0.00324878456432565,-0.0191760430143368
"2018-08-03",142.39,4205,260.8,163.12,202.21,0.0143592210778891,0.00620230995913396,-0.00191534247406899,0.0205630929340259,-0.0214777953378995
"2018-08-06",141.34,4230,261.95,161.82,203.9,-0.00740143653019487,0.00592769963327555,0.00439981580173043,-0.00800151988650644,0.00832291623277115
"2018-08-07",142.74,4240,262.2,160.32,201.79,0.00985645828021298,0.00236127618567927,0.000953925475370987,-0.00931278848319383,-0.0104021249026172
"2018-08-08",144.1,4228,257.5,158.9,193.2,0.00948270946255469,-0.00283420123587597,-0.0180878512258085,-0.00889674435382926,-0.0435016308993754
"2018-08-09",145.2,4189,253.6,160.62,195.9,0.0076045993852194,-0.00926702604309249,-0.0152614975407204,0.0107662532176453,0.013878403172078
"2018-08-10",144.8,4033,253.7,152,186.15,-0.00275862243907898,-0.0379515260736678,0.000394244042165148,-0.0551608059140394,-0.0510515246317693
"2018-08-13",142.9,4039,253.1,155.9,190,-0.0132083950157948,0.00148662069004502,-0.00236779905415752,0.0253342552174542,0.0204712718417603
"2018-08-14",141.24,3995,251,155.48,192.76,-0.0116845138756361,-0.0109535573630382,-0.00833172841929475,-0.00269767007970856,0.0144218196116457
"2018-08-15",141.5,4016,249.85,155.54,187.98,0.00183914602310686,0.00524280317119086,-0.00459220134156979,0.000385827282775253,-0.0251103175799763
"2018-08-16",140.88,4035,248.8,153.38,191.6,-0.00439125289534203,0.00471991933248361,-0.00421137692518947,-0.0139844309300843,0.0190742913446043
"2018-08-17",141.01,4033,248.65,155.16,189.55,0.00092234566118865,-0.000495785830681328,-0.000603075704276534,0.0115383402350533,-0.0107570235744161
"2018-08-20",141.51,4108,249.15,157.74,191.2,0.00353957611514133,0.0184257761750821,0.00200883956666598,0.0164912653980789,0.00866715865495671
"2018-08-21",143.3,4235,253.5,158.8,191.8,0.0125699488698459,0.0304470360377049,0.0173086983038244,0.00669744084319035,0.0031331618320376
"2018-08-22",144.16,4170,253.6,160.7,187.8,0.00598345902590136,-0.015467292293307,0.000394399531832512,0.0118937239304309,-0.0210755956751756
"2018-08-23",141.5,4157,251.95,158,178.71,-0.0186240767767352,-0.00312237554020989,-0.00652756743646332,-0.0169442397164996,-0.0496131864654563
"2018-08-24",143.6,4141,251.55,159.5,180.39,0.0147319395308312,-0.00385635570706988,-0.00158887818927944,0.00944888919793208,0.00935679341088047
"2018-08-27",144.52,4175,255,160.2,183.27,0.00638624966531598,0.00817705373938793,0.013621768221098,0.00437911240936018,0.0158393016101988
"2018-08-28",145.6,4205,258.9,165.2,182,0.00744522948314597,0.00715993512209323,0.0151783415990661,0.0307338264526189,-0.0069537882529902
"2018-08-29",147.88,4192,260.35,168.32,183.5,0.0155379983058461,-0.00309634640617062,0.005584992851416,0.0187100684624673,0.00820798041783011
"2018-08-30",145.98,4098,259.15,168,178,-0.0129315080449457,-0.0226788972020326,-0.00461983497319274,-0.00190295014608655,-0.0304311172025402
"2018-08-31",149.95,4057,261.95,165.66,182,0.0268322791715319,-0.0100552655923991,0.0107466012185133,-0.014026484233141,0.0222231367847101
"2018-09-03",148.73,4037,263.45,168.6,181.21,-0.00816932359051137,-0.00494194235350598,0.00570995080106673,0.0175915503976372,-0.004350107352729
"2018-09-04",147.4,4045,257.3,164.74,179.5,-0.00898260184927047,0.00197970863965224,-0.0236208773675965,-0.0231605720546524,-0.00948137179573294
"2018-09-05",147.06,4110,257.95,163.78,178.46,-0.00230931298716008,0.0159414779976874,0.00252304840295992,-0.00584440967106037,-0.00581072145632788
"2018-09-06",147.06,4058,256.1,163.5,175,0,-0.01273278710452,-0.00719777448517878,-0.0017110735047341,-0.0195785125484909
"2018-09-07",148.8,4049,256,165.94,174.9,0.0117624556309162,-0.00222030435359954,-0.000390548725917483,0.0148132868988311,-0.000571591898958168
"2018-09-10",150.75,4040,255.85,170,171.21,0.013019713208303,-0.0022252450769642,-0.00058610922846114,0.0241721598141229,-0.0213235088078294
"2018-09-11",152.36,4018,252.5,169.36,169.36,0.010623306003108,-0.00546042558031701,-0.0131800865356864,-0.00377181022365214,-0.010864246390117
"2018-09-12",155.05,4095,256.6,169.78,173.9,0.0175015039360549,0.01898245091229,0.0161072034661212,0.00247685448321189,0.0264537945336274
"2018-09-13",153.5,4070,264.5,169.52,183.5,-0.0100470785192064,-0.00612371785052801,0.030322799116818,-0.00153256734977791,0.0537342461343879
"2018-09-14",152.15,4163,266,170.2,188.71,-0.00883369068427164,0.0225929687583335,0.00565505748334516,0.00400330217923006,0.0279967776463792
"2018-09-17",155.46,4185,276.65,171.34,188.11,0.0215215874590937,0.00527073572860104,0.0392568605624195,0.00667567039662398,-0.00318454703607518
"2018-09-18",157.08,4196,279.15,173.36,191.65,0.0103667659077358,0.00262498659261112,0.00899610241225091,0.0117204706922056,0.0186438937216344
"2018-09-19",157.39,4258,275.55,172.34,193.9,0.00197157185370056,0.0146678759372385,-0.0129801714271247,-0.00590108741648265,0.0116717704220424
"2018-09-20",154.35,4200,271.65,174.88,191.16,-0.0195040506153417,-0.0137150411819658,-0.014254627331713,0.0146307546166078,-0.0142317885386483
"2018-09-21",158.64,4190,276.65,177.82,193.44,0.0274147332633721,-0.00238379135527644,0.0182386963465868,0.0166717782647643,0.0118566131565245
"2018-09-24",159,4141,274.75,176.6,198.75,0.00226671800869127,-0.0117634293706157,-0.00689157606038826,-0.00688451452313377,0.0270803666679589
"2018-09-25",160.84,4185,274.05,177.52,195.55,0.0115058798088414,0.0105693993780083,-0.00255102179160449,0.00519599045447894,-0.0162316523329178
"2018-09-26",159.27,3992,269.9,171.56,195.79,-0.00980920676538322,-0.0472143454922218,-0.015259051468167,-0.0341502189756584,0.00122655506765845
"2018-09-27",161.8,3840,273.1,179,204.1,0.0157601293607019,-0.0388199918495822,0.0117865084557005,0.0424527461920752,0.0415674135466171
"2018-09-28",162.61,3835,272.5,177.9,203.32,0.00499369121323934,-0.00130293178041541,-0.00219941437636084,-0.00616421116896504,-0.00382897723709696
"2018-10-01",161.89,3825,274.7,177.22,204.2,-0.00443760358421663,-0.00261096754072021,0.00804097899792922,-0.00382969605263384,0.00431881315186278
"2018-10-02",162.59,3840,272.55,178.5,199.5,0.00431460235404924,0.00391389932113562,-0.00785750959093789,0.00719670260053729,-0.0232856694006465
"2018-10-03",169.47,3852,276.3,184,198.3,0.0414442253978171,0.00312012733624378,0.0136651484190811,0.0303471563892925,-0.00603320080416836
