Date,Close
2013-07-08,7040.0
2013-07-09,7240.0
2013-07-10,7100.0
2013-07-11,7175.8
2013-07-12,7293.0
2013-07-15,
2013-07-16,
2013-07-17,7350.0
2013-07-18,7350.0
2013-07-19,7650.1
2013-07-22,7815.0
2013-07-23,8100.0
2013-07-24,7935.0
2013-07-25,8020.0
2013-07-26,8222.0
2013-07-29,8000.0
2013-07-30,8165.0
2013-07-31,8050.0
2013-08-01,8130.0
2013-08-02,8000.0
2013-08-05,
2013-08-06,8040.0
2013-08-07,8020.0
2013-08-08,
2013-08-09,
2013-08-12,
2013-08-13,
2013-08-14,
2013-08-15,8005.0
2013-08-16,8050.0
2013-08-19,7970.0
2013-08-20,
2013-08-21,
2013-08-22,7834.9
2013-08-23,7989.5
2013-08-26,7815.0
2013-08-27,7500.1
2013-08-28,7280.0
2013-08-29,7420.0
2013-08-30,7400.0
2013-09-02,7566.7
2013-09-03,7500.0
2013-09-04,7529.5
2013-09-05,7735.0
2013-09-06,7671.8
2013-09-09,7709.1
2013-09-10,7764.2
2013-09-11,7840.0
2013-09-12,8090.0
2013-09-13,8055.0
2013-09-16,8171.2
2013-09-17,8113.1
2013-09-18,8083.2
2013-09-19,8230.0
2013-09-20,8080.0
2013-09-23,8030.0
2013-09-24,8049.0
2013-09-25,8091.0
2013-09-26,8258.0
2013-09-27,8180.0
2013-09-30,8213.0
2013-10-01,8269.9
2013-10-02,8197.3
2013-10-03,8152.0
2013-10-04,8400.1
2013-10-07,8639.9
2013-10-08,8720.0
2013-10-09,8698.6
2013-10-10,8666.2
2013-10-11,8539.9
2013-10-14,8360.0
2013-10-15,8452.1
2013-10-16,8333.0
2013-10-17,8323.3
2013-10-18,8386.0
2013-10-21,8480.3
2013-10-22,8547.0
2013-10-23,8570.0
2013-10-24,8447.7
2013-10-25,8312.3
2013-10-28,8510.7
2013-10-29,8599.0
2013-10-30,8700.0
2013-10-31,8651.1
2013-11-01,8740.0
2013-11-05,8715.0
2013-11-06,8678.9
2013-11-07,8752.0
2013-11-08,8602.7
2013-11-11,8644.3
2013-11-12,8770.0
2013-11-13,8510.0
2013-11-14,8704.2
