Date,Close
2013-09-02,389.95
2013-09-03,381.9
2013-09-04,392.8
2013-09-05,391.4
2013-09-06,398.0
2013-09-09,399.93
2013-09-10,393.57
2013-09-11,387.5
2013-09-12,383.4
2013-09-13,363.0
2013-09-16,344.5
2013-09-17,340.0
2013-09-18,344.18
2013-09-19,374.4
2013-09-20,348.16
2013-09-23,339.58
2013-09-24,347.81
2013-09-25,344.95
2013-09-26,354.3
2013-09-27,350.99
2013-09-30,344.0
2013-10-01,343.5
2013-10-02,331.0
2013-10-03,323.5
2013-10-04,326.0
2013-10-07,317.95
2013-10-08,320.0
2013-10-09,318.0
2013-10-10,316.16
2013-10-11,301.99
2013-10-14,309.09
2013-10-15,285.0
2013-10-16,274.94
2013-10-17,285.0
2013-10-18,308.52
2013-10-21,307.8
2013-10-22,314.0
2013-10-23,309.01
2013-10-24,309.47
2013-10-25,312.92
2013-10-28,315.2
2013-10-29,317.24
2013-10-30,317.2
2013-10-31,308.02
2013-11-01,293.8
2013-11-05,305.72
2013-11-06,299.95
2013-11-07,306.11
2013-11-08,294.0
2013-11-11,295.35
2013-11-12,282.71
2013-11-13,286.58
2013-11-14,287.35
2013-11-15,296.55
2013-11-18,289.19
2013-11-19,298.75
2013-11-20,290.62
2013-11-21,277.14
2013-11-22,280.77
2013-11-25,272.15
2013-11-26,271.6
2013-11-27,282.17
2013-11-28,293.0
2013-11-29,291.03
2013-12-02,282.5
2013-12-03,265.0
2013-12-04,270.01
2013-12-05,264.74
2013-12-06,267.04
2013-12-09,267.49
2013-12-10,278.59
2013-12-11,272.56
2013-12-12,260.01
2013-12-13,263.61
2013-12-16,276.29
2013-12-17,268.28
2013-12-18,279.69
2013-12-19,276.57
2013-12-20,261.0
2013-12-23,270.5
2013-12-24,280.0
2013-12-25,275.28
2013-12-26,277.22
2013-12-27,306.0
2013-12-30,309.26
2014-01-06,308.25
2014-01-08,308.03
2014-01-09,298.16
2014-01-10,294.98
2014-01-13,294.34
2014-01-14,293.0
2014-01-15,282.48
2014-01-16,295.0
2014-01-17,298.1
2014-01-20,313.9
2014-01-21,316.5
2014-01-22,313.09
2014-01-23,312.5
2014-01-24,339.15
2014-01-27,343.93
2014-01-28,341.82
2014-01-29,352.4
2014-01-30,341.73
2014-01-31,333.85
2014-02-03,334.61
2014-02-04,332.44
2014-02-05,337.46
2014-02-06,336.35
2014-02-07,338.37
2014-02-10,342.88
2014-02-11,351.51
2014-02-12,367.0
2014-02-13,365.0
2014-02-14,385.99
2014-02-17,401.5
2014-02-18,392.89
2014-02-19,392.05
2014-02-20,379.0
2014-02-21,388.13
2014-02-24,387.69
2014-02-25,384.44
2014-02-26,387.07
2014-02-27,386.59
2014-02-28,381.22
2014-03-03,340.0
2014-03-04,343.91
2014-03-05,344.8
2014-03-06,357.01
2014-03-07,347.72
2014-03-11,340.0
2014-03-12,330.07
2014-03-13,341.0
2014-03-14,346.11
2014-03-17,365.0
2014-03-18,378.87
2014-03-19,362.34
2014-03-20,365.01
2014-03-21,377.85
2014-03-24,366.75
2014-03-25,346.3
2014-03-26,358.13
2014-03-27,354.65
2014-03-28,360.0
2014-03-31,366.71
2014-04-01,369.74
2014-04-02,375.75
2014-04-03,358.37
2014-04-04,366.6
2014-04-07,366.17
2014-04-08,372.03
2014-04-09,366.35
2014-04-10,366.5
2014-04-11,369.85
2014-04-14,374.0
2014-04-15,366.41
2014-04-16,372.98
2014-04-17,365.35
2014-04-18,377.11
2014-04-21,370.2
2014-04-22,368.0
2014-04-23,365.0
2014-04-24,354.97
2014-04-25,350.98
2014-04-28,355.0
2014-04-29,352.49
2014-04-30,335.06
2014-05-02,334.96
2014-05-05,329.08
2014-05-06,334.0
2014-05-07,350.0
2014-05-08,346.12
2014-05-12,342.06
2014-05-13,333.0
2014-05-14,334.0
2014-05-15,331.68
2014-05-16,327.99
2014-05-19,328.0
2014-05-20,327.01
2014-05-21,329.85
2014-05-22,302.82
2014-05-23,295.99
2014-05-26,301.0
2014-05-27,301.28
2014-05-28,302.93
2014-05-29,306.25
2014-05-30,309.02
2014-06-02,312.95
2014-06-03,309.0
2014-06-04,309.03
2014-06-05,306.78
2014-06-06,315.33
2014-06-09,314.79
2014-06-10,316.49
2014-06-11,314.59
2014-06-16,324.0
2014-06-17,311.5
2014-06-18,308.0
2014-06-19,323.5
2014-06-20,327.91
2014-06-23,330.51
2014-06-24,327.9
2014-06-25,317.99
2014-06-26,325.2
2014-06-27,324.19
2014-06-30,328.12
2014-07-01,347.15
2014-07-02,348.5
2014-07-03,344.0
2014-07-04,342.98
2014-07-07,340.0
2014-07-08,338.2
2014-07-09,335.0
2014-07-10,334.53
2014-07-11,331.0
2014-07-14,324.11
2014-07-15,326.75
2014-07-16,327.0
2014-07-17,327.0
2014-07-18,319.0
2014-07-21,320.87
