Date,Close
2014-09-12,296.51
2014-09-15,292.01
2014-09-16,295.4
2014-09-17,273.7
2014-09-18,275.29
2014-09-19,274.0
2014-09-22,
2014-09-23,
2014-09-24,
2014-09-25,
2014-09-26,
2014-09-29,
2014-09-30,
2014-10-01,
2014-10-02,
2014-10-03,246.41
2014-10-06,252.09
2014-10-07,245.87
2014-10-08,241.6
2014-10-09,232.45
2014-10-10,226.3
2014-10-13,221.0
2014-10-14,221.45
2014-10-15,220.1
2014-10-16,219.8
2014-10-17,228.15
2014-10-20,227.82
2014-10-21,228.5
2014-10-22,234.6
2014-10-23,231.98
2014-10-24,230.0
2014-10-27,234.29
2014-10-28,238.0
2014-10-29,239.5
2014-10-30,247.55
2014-10-31,255.0
2014-11-03,255.91
2014-11-05,257.55
2014-11-06,257.59
2014-11-07,255.5
2014-11-10,258.5
2014-11-11,260.86
2014-11-12,262.02
2014-11-13,256.0
2014-11-14,253.5
2014-11-17,254.5
2014-11-18,257.4
2014-11-19,254.97
2014-11-20,258.2
2014-11-21,258.7
2014-11-24,255.3
2014-11-25,258.7
2014-11-26,260.0
2014-11-27,257.0
2014-11-28,251.0
2014-12-01,251.0
2014-12-02,252.95
2014-12-03,248.5
2014-12-04,238.5
2014-12-05,222.5
2014-12-08,212.0
2014-12-09,205.4
2014-12-10,204.5
2014-12-11,199.45
2014-12-12,196.5
2014-12-15,176.9
2014-12-16,172.0
2014-12-17,158.5
2014-12-18,198.5
2014-12-19,192.0
2014-12-22,187.0
2014-12-23,176.95
2014-12-24,172.9
2014-12-25,175.0
2014-12-26,174.0
2014-12-29,179.75
2014-12-30,169.05
2015-01-05,174.7
2015-01-06,179.9
2015-01-08,190.05
2015-01-09,195.0
2015-01-12,193.0
2015-01-13,204.5
2015-01-14,210.2
2015-01-15,216.5
2015-01-16,215.8
2015-01-19,215.0
2015-01-20,214.15
2015-01-21,222.95
2015-01-22,227.0
2015-01-23,228.0
2015-01-26,214.25
2015-01-27,215.55
2015-01-28,214.0
2015-01-29,219.55
2015-01-30,217.85
2015-02-02,227.3
2015-02-03,233.05
2015-02-04,232.0
2015-02-05,235.5
2015-02-06,240.8
2015-02-09,240.6
2015-02-10,230.05
2015-02-11,237.95
2015-02-12,250.95
2015-02-13,257.35
2015-02-16,252.3
2015-02-17,252.0
2015-02-18,250.35
2015-02-19,257.0
2015-02-20,252.5
2015-02-24,250.3
2015-02-25,248.6
2015-02-26,253.5
2015-02-27,249.0
2015-03-02,247.55
2015-03-03,257.25
2015-03-04,252.0
2015-03-05,247.5
2015-03-06,244.5
2015-03-10,234.5
2015-03-11,234.0
2015-03-12,232.35
2015-03-13,230.3
2015-03-16,222.7
2015-03-17,220.4
2015-03-18,227.3
2015-03-19,227.0
2015-03-20,238.95
2015-03-23,238.75
2015-03-24,246.0
2015-03-25,249.65
2015-03-26,242.75
2015-03-27,243.0
2015-03-30,246.3
2015-03-31,247.0
2015-04-01,250.9
2015-04-02,250.0
2015-04-03,248.6
2015-04-06,253.9
2015-04-07,255.0
2015-04-08,253.0
2015-04-09,252.0
2015-04-10,248.0
2015-04-13,253.1
2015-04-14,253.5
2015-04-15,263.0
2015-04-16,263.7
2015-04-17,257.0
2015-04-20,252.9
2015-04-21,255.15
2015-04-22,252.4
2015-04-23,253.25
2015-04-24,255.15
2015-04-27,257.8
2015-04-28,261.0
2015-04-29,258.0
2015-04-30,265.0
2015-05-05,267.25
2015-05-06,262.55
2015-05-07,260.0
2015-05-08,264.85
2015-05-12,266.3
2015-05-13,271.0
2015-05-14,268.7
2015-05-15,269.05
2015-05-18,267.65
2015-05-19,260.0
2015-05-20,252.65
2015-05-21,251.0
2015-05-22,252.5
2015-05-25,254.0
2015-05-26,249.4
2015-05-27,244.5
2015-05-28,246.85
2015-05-29,243.0
2015-06-01,241.4
2015-06-02,245.3
2015-06-03,241.05
2015-06-04,239.5
2015-06-05,239.3
2015-06-08,241.5
2015-06-09,241.5
2015-06-10,239.0
2015-06-11,238.25
2015-06-15,241.6
2015-06-16,242.8
2015-06-17,240.1
2015-06-18,243.5
2015-06-19,245.0
2015-06-22,253.1
2015-06-23,250.5
2015-06-24,248.35
2015-06-25,246.05
2015-06-26,248.8
2015-06-29,243.25
2015-06-30,243.1
2015-07-01,243.9
2015-07-02,245.85
2015-07-03,243.95
2015-07-06,222.05
2015-07-07,218.0
2015-07-08,215.7
2015-07-09,219.6
2015-07-10,220.25
2015-07-13,222.15
2015-07-14,219.75
2015-07-15,218.2
2015-07-16,221.7
2015-07-17,219.9
2015-07-20,216.8
2015-07-21,214.95
2015-07-22,211.8
2015-07-23,215.5
2015-07-24,211.0
2015-07-27,207.65
2015-07-28,211.8
2015-07-29,217.05
2015-07-30,219.0
2015-07-31,224.9
2015-08-03,222.55
2015-08-04,222.25
2015-08-05,227.1
2015-08-06,227.6
2015-08-07,229.65
2015-08-10,231.0
2015-08-11,231.95
2015-08-12,230.0
2015-08-13,229.5
2015-08-14,226.7
2015-08-17,230.1
2015-08-18,229.3
2015-08-19,227.95
2015-08-20,232.0
2015-08-21,228.7
2015-08-24,223.75
2015-08-25,224.7
2015-08-26,221.0
2015-08-27,227.25
2015-08-28,228.9
2015-08-31,228.85
2015-09-01,227.55
2015-09-02,228.0
2015-09-03,230.65
2015-09-04,226.2
2015-09-07,224.7
2015-09-08,227.1
2015-09-09,227.0
2015-09-10,225.8
2015-09-11,225.5
2015-09-14,225.7
2015-09-15,222.5
2015-09-16,227.3
2015-09-17,225.65
2015-09-18,223.85
2015-09-21,222.25
2015-09-22,221.95
2015-09-23,216.7
2015-09-24,213.15
2015-09-25,215.15
2015-09-28,210.8
2015-09-29,211.35
2015-09-30,212.7
2015-10-01,211.35
2015-10-02,209.7
2015-10-05,214.65
2015-10-06,214.75
2015-10-07,211.0
2015-10-08,213.95
2015-10-09,216.5
2015-10-12,215.25
2015-10-13,214.9
2015-10-14,216.05
2015-10-15,219.65
2015-10-16,219.0
2015-10-19,217.6
2015-10-20,214.25
2015-10-21,212.75
2015-10-22,211.0
2015-10-23,211.15
2015-10-26,213.5
2015-10-27,212.55
2015-10-28,214.0
2015-10-29,211.2
2015-10-30,208.3
2015-11-02,211.2
2015-11-03,209.2
2015-11-05,202.0
2015-11-06,202.55
2015-11-09,200.5
2015-11-10,194.7
2015-11-11,193.55
2015-11-12,195.0
2015-11-13,194.4
2015-11-16,199.05
2015-11-17,209.85
2015-11-18,214.9
2015-11-19,214.1
2015-11-20,219.3
2015-11-23,221.7
2015-11-24,212.85
2015-11-25,219.0
2015-11-26,217.5
2015-11-27,214.05
2015-11-30,217.7
2015-12-01,216.5
2015-12-02,217.0
2015-12-03,217.55
2015-12-04,214.8
2015-12-07,216.0
2015-12-08,215.95
2015-12-09,218.45
2015-12-10,217.0
2015-12-11,216.0
2015-12-14,213.55
2015-12-15,217.0
2015-12-16,220.0
2015-12-17,221.1
2015-12-18,221.5
2015-12-21,213.05
2015-12-22,212.85
2015-12-23,211.75
2015-12-24,213.0
2015-12-25,212.2
2015-12-28,210.25
2015-12-29,211.5
2015-12-30,210.0
2016-01-04,208.45
2016-01-05,210.75
2016-01-06,210.0
2016-01-11,200.55
2016-01-12,205.0
2016-01-13,208.0
2016-01-14,210.85
2016-01-15,205.0
2016-01-18,205.4
2016-01-19,208.0
2016-01-20,204.8
2016-01-21,211.7
2016-01-22,216.5
2016-01-25,215.5
2016-01-26,218.1
2016-01-27,224.0
2016-01-28,227.2
2016-01-29,226.0
2016-02-01,227.0
2016-02-02,229.5
2016-02-03,230.6
2016-02-04,232.0
2016-02-05,231.85
2016-02-08,227.0
2016-02-09,229.0
2016-02-10,227.6
2016-02-11,226.3
2016-02-12,229.75
2016-02-15,228.5
2016-02-16,233.0
2016-02-17,234.2
2016-02-18,238.0
2016-02-19,236.8
2016-02-20,235.4
2016-02-22,238.0
2016-02-24,228.0
2016-02-25,228.1
2016-02-26,230.25
2016-02-29,233.0
2016-03-01,230.95
2016-03-02,231.0
2016-03-03,234.5
2016-03-04,234.65
2016-03-07,239.65
2016-03-09,236.5
2016-03-10,232.8
2016-03-11,231.85
2016-03-14,232.9
2016-03-15,232.15
2016-03-16,236.95
2016-03-17,236.0
2016-03-18,234.5
2016-03-21,237.2
2016-03-22,239.0
2016-03-23,235.5
2016-03-24,236.0
2016-03-25,236.5
2016-03-28,236.95
2016-03-29,235.4
2016-03-30,236.35
2016-03-31,240.1
2016-04-01,237.6
2016-04-04,236.45
2016-04-05,233.3
2016-04-06,231.9
2016-04-07,234.4
2016-04-08,238.1
2016-04-11,251.5
2016-04-12,250.0
2016-04-13,251.7
2016-04-14,251.75
2016-04-15,252.0
2016-04-18,249.5
2016-04-19,259.45
2016-04-20,257.2
2016-04-21,257.4
2016-04-22,258.5
2016-04-25,257.1
2016-04-26,256.0
2016-04-27,256.7
2016-04-28,256.65
2016-04-29,253.0
2016-05-04,257.2
2016-05-05,256.75
2016-05-06,262.05
2016-05-10,253.0
2016-05-11,253.0
2016-05-12,255.2
2016-05-13,256.1
2016-05-16,259.2
2016-05-17,259.45
2016-05-18,262.9
2016-05-19,252.6
2016-05-20,258.0
2016-05-23,253.1
2016-05-24,254.8
2016-05-25,256.0
2016-05-26,254.7
2016-05-27,255.8
2016-05-30,255.55
2016-05-31,257.15
2016-06-01,251.9
2016-06-02,254.55
2016-06-03,253.0
2016-06-06,267.0
2016-06-07,264.95
2016-06-08,263.4
2016-06-09,264.15
2016-06-10,260.7
2016-06-14,263.4
2016-06-15,268.3
2016-06-16,256.0
2016-06-17,253.3
2016-06-20,262.2
2016-06-21,255.1
2016-06-22,253.0
2016-06-23,249.9
2016-06-24,238.15
2016-06-27,234.5
2016-06-28,240.8
2016-06-29,243.5
2016-06-30,243.05
2016-07-01,245.05
2016-07-04,235.45
2016-07-05,235.15
2016-07-06,235.2
2016-07-07,231.5
2016-07-08,232.0
2016-07-11,238.2
2016-07-12,238.05
2016-07-13,235.85
2016-07-14,232.5
2016-07-15,235.2
2016-07-18,236.9
2016-07-19,235.35
2016-07-20,239.5
2016-07-21,244.3
2016-07-22,243.9
2016-07-25,245.2
2016-07-26,248.8
2016-07-27,249.35
2016-07-28,251.8
2016-07-29,252.0
2016-08-01,250.95
2016-08-02,248.0
2016-08-03,246.0
2016-08-04,248.6
2016-08-05,247.2
2016-08-08,250.9
2016-08-09,252.4
2016-08-10,250.0
2016-08-11,250.5
2016-08-12,251.8
2016-08-15,249.85
2016-08-16,251.9
2016-08-17,247.55
2016-08-18,240.0
2016-08-19,236.65
2016-08-22,237.1
2016-08-23,237.35
2016-08-24,235.25
2016-08-25,237.5
2016-08-26,237.2
2016-08-29,236.05
2016-08-30,240.75
2016-08-31,239.1
2016-09-01,237.0
2016-09-02,239.5
2016-09-05,238.85
2016-09-06,239.9
2016-09-07,244.6
2016-09-08,246.35
2016-09-09,243.85
2016-09-12,240.7
2016-09-13,237.4
2016-09-14,235.55
2016-09-15,230.2
2016-09-16,232.0
2016-09-19,231.0
2016-09-20,230.5
2016-09-21,233.0
2016-09-22,234.8
2016-09-23,231.85
2016-09-26,230.7
2016-09-27,229.9
2016-09-28,229.8
2016-09-29,230.05
2016-09-30,227.5
2016-10-03,229.4
2016-10-04,229.05
2016-10-05,228.4
2016-10-06,230.8
2016-10-07,230.3
2016-10-10,232.55
2016-10-11,231.95
2016-10-12,232.4
2016-10-13,221.75
2016-10-14,219.45
2016-10-17,219.45
2016-10-18,220.15
2016-10-19,218.8
2016-10-20,218.8
2016-10-21,217.6
2016-10-24,217.3
2016-10-25,217.45
2016-10-26,217.2
2016-10-27,213.4
2016-10-28,213.3
2016-10-31,223.5
2016-11-01,223.7
2016-11-02,220.6
2016-11-03,220.5
2016-11-07,220.8
2016-11-08,219.2
2016-11-09,220.7
2016-11-10,224.3
2016-11-11,221.9
2016-11-14,221.55
2016-11-15,220.25
2016-11-16,221.6
2016-11-17,220.8
2016-11-18,220.5
2016-11-21,224.45
2016-11-22,223.5
2016-11-23,225.7
2016-11-24,228.2
2016-11-25,227.5
2016-11-28,229.3
2016-11-29,229.55
2016-11-30,230.25
2016-12-01,239.0
2016-12-02,244.7
2016-12-05,249.25
2016-12-06,248.45
2016-12-07,250.1
2016-12-08,254.0
2016-12-09,256.95
2016-12-12,261.9
2016-12-13,259.95
2016-12-14,259.0
2016-12-15,264.0
2016-12-16,266.6
2016-12-19,259.15
2016-12-20,259.7
2016-12-21,256.0
2016-12-22,252.8
2016-12-23,250.0
2016-12-26,248.9
2016-12-27,248.7
2016-12-28,250.0
2016-12-29,253.8
2016-12-30,259.0
2017-01-03,262.65
2017-01-04,259.3
2017-01-05,260.5
2017-01-06,257.0
2017-01-09,258.4
2017-01-10,255.7
2017-01-11,257.1
2017-01-12,257.95
2017-01-13,262.95
2017-01-16,263.35
2017-01-17,265.0
2017-01-18,263.6
2017-01-19,268.0
2017-01-20,272.9
2017-01-23,267.7
2017-01-24,265.7
2017-01-25,268.0
2017-01-26,277.5
2017-01-27,277.05
2017-01-30,276.35
2017-01-31,275.7
2017-02-01,279.0
2017-02-02,272.7
2017-02-03,274.35
2017-02-06,271.9
2017-02-07,275.9
2017-02-08,271.1
2017-02-09,272.2
2017-02-10,272.1
2017-02-13,270.75
2017-02-14,267.6
2017-02-15,273.45
2017-02-16,277.45
2017-02-17,277.5
2017-02-20,281.0
2017-02-21,278.55
2017-02-22,279.0
2017-02-24,277.05
2017-02-27,274.35
2017-02-28,275.5
2017-03-01,273.3
2017-03-02,275.0
2017-03-03,274.55
2017-03-06,273.0
2017-03-07,270.0
2017-03-09,257.0
2017-03-10,255.2
2017-03-13,271.8
2017-03-14,269.0
2017-03-15,260.1
2017-03-16,269.6
2017-03-17,268.15
2017-03-20,275.35
2017-03-21,283.75
2017-03-22,287.5
2017-03-23,290.0
2017-03-24,288.85
2017-03-27,283.0
2017-03-28,284.5
2017-03-29,285.05
2017-03-30,280.25
2017-03-31,272.6
2017-04-03,273.55
2017-04-04,279.1
2017-04-05,278.95
2017-04-06,284.55
2017-04-07,281.25
2017-04-10,273.5
2017-04-11,275.6
2017-04-12,275.0
2017-04-13,274.5
2017-04-14,270.8
2017-04-17,272.25
2017-04-18,269.1
2017-04-19,268.1
2017-04-20,265.9
2017-04-21,266.55
2017-04-24,274.35
2017-04-25,277.3
2017-04-26,277.6
2017-04-27,274.4
2017-04-28,273.85
2017-05-02,276.0
2017-05-03,247.3
2017-05-04,246.5
2017-05-05,256.0
2017-05-10,256.0
2017-05-11,253.1
2017-05-12,250.9
2017-05-15,246.5
2017-05-16,241.45
2017-05-17,243.7
2017-05-18,244.25
2017-05-19,242.4
2017-05-22,243.6
2017-05-23,246.4
2017-05-24,243.05
2017-05-25,242.0
2017-05-26,243.05
2017-05-29,243.0
2017-05-30,246.05
2017-05-31,236.5
2017-06-01,241.05
2017-06-02,248.8
2017-06-05,248.7
2017-06-06,248.05
2017-06-07,250.0
2017-06-08,249.0
2017-06-09,252.25
2017-06-13,249.65
2017-06-14,245.0
2017-06-15,240.75
2017-06-16,237.5
2017-06-19,239.4
2017-06-20,242.95
2017-06-21,240.35
2017-06-22,242.0
2017-06-23,244.3
2017-06-26,239.05
2017-06-27,232.0
2017-06-28,235.05
2017-06-29,234.0
2017-06-30,234.5
2017-07-03,237.0
2017-07-04,239.5
2017-07-05,237.55
2017-07-06,237.55
2017-07-07,224.05
2017-07-10,225.6
2017-07-11,227.95
2017-07-12,229.95
2017-07-13,233.45
2017-07-14,236.4
2017-07-17,234.8
2017-07-18,232.8
2017-07-19,231.0
2017-07-20,233.25
2017-07-21,230.55
2017-07-24,234.6
2017-07-25,236.4
2017-07-26,237.25
2017-07-27,237.8
2017-07-28,236.95
2017-07-31,236.2
2017-08-01,236.7
2017-08-02,240.1
2017-08-03,243.3
2017-08-04,241.05
2017-08-07,241.6
2017-08-08,243.55
2017-08-09,242.0
2017-08-10,240.6
2017-08-11,241.3
2017-08-14,243.85
2017-08-15,243.8
2017-08-16,243.8
2017-08-17,243.25
2017-08-18,244.0
2017-08-21,244.95
2017-08-22,245.25
2017-08-23,247.55
2017-08-24,252.0
2017-08-25,253.0
2017-08-28,252.0
2017-08-29,254.7
2017-08-30,257.7
2017-08-31,270.0
2017-09-01,264.9
2017-09-04,261.05
2017-09-05,264.25
2017-09-06,273.7
2017-09-07,275.45
2017-09-08,277.55
2017-09-11,283.5
2017-09-12,286.4
2017-09-13,285.9
2017-09-14,286.15
2017-09-15,288.0
2017-09-18,286.2
2017-09-19,292.45
2017-09-20,291.5
2017-09-21,288.0
2017-09-22,279.45
2017-09-25,277.55
2017-09-26,282.35
2017-09-27,283.85
2017-09-28,282.85
2017-09-29,282.05
2017-10-02,279.5
2017-10-03,279.7
2017-10-04,278.5
2017-10-05,278.6
2017-10-06,278.45
2017-10-09,282.8
2017-10-10,283.0
2017-10-11,291.95
2017-10-12,282.5
2017-10-13,283.7
2017-10-16,283.5
2017-10-17,282.3
2017-10-18,286.1
2017-10-19,281.55
2017-10-20,281.15
2017-10-23,280.75
2017-10-24,284.2
2017-10-25,284.15
2017-10-26,282.55
2017-10-27,283.4
2017-10-30,282.6
2017-10-31,281.5
2017-11-01,287.75
2017-11-02,281.6
2017-11-03,286.2
2017-11-07,291.8
2017-11-08,287.8
2017-11-09,288.5
2017-11-10,292.95
2017-11-13,295.95
2017-11-14,294.5
2017-11-15,284.2
2017-11-16,280.55
2017-11-17,283.0
2017-11-20,283.0
2017-11-21,284.3
2017-11-22,280.3
2017-11-23,283.1
2017-11-24,288.7
2017-11-27,285.9
2017-11-28,284.0
2017-11-29,282.0
2017-11-30,284.55
2017-12-01,277.4
2017-12-04,266.0
2017-12-05,264.0
2017-12-06,264.9
2017-12-07,248.0
2017-12-08,246.4
2017-12-11,252.9
2017-12-12,253.15
2017-12-13,250.85
2017-12-14,256.2
2017-12-15,266.0
2017-12-18,263.0
2017-12-19,262.15
2017-12-20,260.6
2017-12-21,269.0
2017-12-22,271.4
2017-12-25,285.5
2017-12-26,281.25
2017-12-27,280.5
2017-12-28,279.9
2017-12-29,276.0
2018-01-03,275.5
2018-01-04,282.1
2018-01-05,281.35
2018-01-09,283.05
2018-01-10,284.45
2018-01-11,293.0
2018-01-12,294.3
2018-01-15,294.7
2018-01-16,290.0
2018-01-17,287.05
2018-01-18,288.6
2018-01-19,292.2
2018-01-22,295.7
2018-01-23,301.9
2018-01-24,299.85
2018-01-25,305.3
2018-01-26,306.9
2018-01-29,303.8
2018-01-30,303.35
2018-01-31,309.0
2018-02-01,311.5
2018-02-02,304.4
2018-02-05,304.55
2018-02-06,302.75
2018-02-07,301.0
2018-02-08,295.75
2018-02-09,294.0
2018-02-12,301.0
2018-02-13,304.0
2018-02-14,300.8
2018-02-15,304.0
2018-02-16,306.15
2018-02-19,306.5
2018-02-20,307.4
2018-02-21,313.0
2018-02-22,311.0
2018-02-26,315.0
2018-02-27,316.1
2018-02-28,307.6
2018-03-01,310.6
2018-03-02,309.3
2018-03-05,315.0
2018-03-06,314.0
2018-03-07,313.25
2018-03-09,314.5
2018-03-12,313.5
2018-03-13,318.15
2018-03-14,313.0
2018-03-15,312.25
2018-03-16,316.85
2018-03-19,318.0
2018-03-20,308.1
2018-03-21,307.65
2018-03-22,300.1
2018-03-23,295.5
2018-03-26,292.85
2018-03-27,292.3
2018-03-28,295.0
2018-03-29,293.3
2018-03-30,294.15
2018-04-02,297.75
2018-04-03,295.8
2018-04-04,292.4
2018-04-05,294.1
2018-04-06,293.0
2018-04-09,272.5
2018-04-10,281.85
2018-04-11,279.0
2018-04-12,282.25
2018-04-13,279.0
2018-04-16,278.0
2018-04-17,283.2
2018-04-18,289.3
2018-04-19,289.5
2018-04-20,287.75
2018-04-23,287.15
2018-04-24,289.4
2018-04-25,289.15
2018-04-26,295.8
2018-04-27,295.1
2018-04-28,294.05
2018-04-30,296.4
2018-05-02,292.3
2018-05-03,290.55
2018-05-04,290.0
2018-05-07,291.45
2018-05-08,290.0
2018-05-10,289.85
2018-05-11,289.15
2018-05-14,290.0
2018-05-15,289.0
2018-05-16,289.05
2018-05-17,293.45
2018-05-18,293.4
2018-05-21,294.25
2018-05-22,297.3
2018-05-23,291.1
2018-05-24,286.5
2018-05-25,287.2
2018-05-28,287.15
2018-05-29,283.2
2018-05-30,283.85
2018-05-31,282.4
2018-06-01,283.1
2018-06-04,285.95
2018-06-05,285.9
2018-06-06,285.2
2018-06-07,286.05
2018-06-08,283.55
2018-06-09,284.9
2018-06-11,283.7
2018-06-13,282.75
2018-06-14,281.85
2018-06-15,282.85
2018-06-18,277.5
2018-06-19,276.55
2018-06-20,277.1
2018-06-21,272.9
2018-06-22,264.75
2018-06-25,264.95
2018-06-26,262.0
2018-06-27,266.7
2018-06-28,267.35
2018-06-29,278.1
2018-07-02,284.1
2018-07-03,281.1
2018-07-04,284.0
2018-07-05,288.0
2018-07-06,276.95
2018-07-09,278.8
2018-07-10,273.75
2018-07-11,272.9
2018-07-12,270.0
2018-07-13,269.15
2018-07-16,269.35
2018-07-17,270.4
2018-07-18,269.0
2018-07-19,268.3
2018-07-20,266.3
2018-07-23,262.0
2018-07-24,263.55
2018-07-25,262.8
2018-07-26,263.3
2018-07-27,263.95
2018-07-30,261.85
2018-07-31,263.8
2018-08-01,262.3
2018-08-02,261.3
