Date,Close
2015-08-27,691.5
2015-08-28,693.3
2015-08-31,725.2
2015-09-01,725.0
2015-09-02,723.1
2015-09-03,730.4
2015-09-04,727.0
2015-09-07,733.5
2015-09-08,744.7
2015-09-09,757.1
2015-09-10,754.5
2015-09-11,755.1
2015-09-14,758.6
2015-09-15,749.9
2015-09-16,730.0
2015-09-17,740.5
2015-09-18,717.0
2015-09-21,732.9
2015-09-22,715.3
2015-09-23,702.6
2015-09-24,710.0
2015-09-25,693.1
2015-09-28,681.2
2015-09-29,696.3
2015-09-30,700.0
2015-10-01,690.1
2015-10-02,693.2
2015-10-05,680.2
2015-10-06,678.7
2015-10-07,670.5
2015-10-08,663.5
2015-10-09,660.0
2015-10-12,658.5
2015-10-13,672.3
2015-10-14,685.0
2015-10-15,725.0
2015-10-16,711.7
2015-10-19,726.5
2015-10-20,731.9
2015-10-21,722.5
2015-10-22,717.6
2015-10-23,712.0
2015-10-26,715.0
2015-10-27,734.9
2015-10-28,717.0
2015-10-29,731.0
2015-10-30,742.0
2015-11-02,749.7
2015-11-03,739.2
2015-11-05,750.0
2015-11-06,747.0
2015-11-09,741.0
2015-11-10,727.0
2015-11-11,722.6
2015-11-12,720.0
2015-11-13,719.4
2015-11-16,714.6
2015-11-17,706.0
2015-11-18,730.8
2015-11-19,735.4
2015-11-20,737.1
2015-11-23,735.0
2015-11-24,712.4
2015-11-25,715.2
2015-11-26,722.0
2015-11-27,710.6
2015-11-30,703.8
2015-12-01,703.3
2015-12-02,705.7
2015-12-03,697.5
2015-12-04,686.7
2015-12-07,673.9
2015-12-08,674.6
2015-12-09,658.0
2015-12-10,650.0
2015-12-11,644.9
2015-12-14,634.6
2015-12-15,645.0
2015-12-16,633.4
2015-12-17,630.0
2015-12-18,606.0
2015-12-21,606.6
2015-12-22,608.0
2015-12-23,604.0
2015-12-24,600.1
2015-12-25,600.3
2015-12-28,610.5
2015-12-29,616.0
2015-12-30,609.5
2016-01-04,597.4
2016-01-05,612.8
2016-01-06,639.8
2016-01-11,618.9
2016-01-12,620.0
2016-01-13,611.3
2016-01-14,613.0
2016-01-15,604.0
2016-01-18,622.0
2016-01-19,629.0
2016-01-20,634.8
2016-01-21,662.0
2016-01-22,642.0
2016-01-25,648.2
2016-01-26,644.8
2016-01-27,651.5
2016-01-28,630.0
2016-01-29,621.5
2016-02-01,635.0
2016-02-02,634.4
2016-02-03,632.3
2016-02-04,642.8
2016-02-05,637.0
2016-02-08,641.0
2016-02-09,649.0
2016-02-10,648.3
2016-02-11,663.9
2016-02-12,658.0
2016-02-15,655.0
2016-02-16,662.0
2016-02-17,644.1
2016-02-18,650.1
2016-02-19,645.0
2016-02-20,644.0
2016-02-22,645.7
2016-02-24,641.3
2016-02-25,640.1
2016-02-26,635.0
2016-02-29,630.0
2016-03-01,621.0
2016-03-02,626.3
2016-03-03,624.0
2016-03-04,629.1
2016-03-07,644.3
2016-03-09,640.0
2016-03-10,648.9
2016-03-11,652.0
2016-03-14,679.0
2016-03-15,651.0
2016-03-16,657.0
2016-03-17,651.5
2016-03-18,667.6
2016-03-21,680.1
2016-03-22,711.0
2016-03-23,705.0
2016-03-24,715.8
2016-03-25,713.0
2016-03-28,716.0
2016-03-29,717.6
2016-03-30,731.5
2016-03-31,712.0
2016-04-01,734.9
2016-04-04,751.5
2016-04-05,746.9
2016-04-06,738.6
2016-04-07,742.5
2016-04-08,731.0
2016-04-11,760.4
2016-04-12,747.3
2016-04-13,764.5
2016-04-14,787.0
2016-04-15,784.9
2016-04-18,776.8
2016-04-19,779.9
2016-04-20,798.8
2016-04-21,806.7
2016-04-22,817.9
2016-04-25,829.0
2016-04-26,772.0
2016-04-27,767.0
2016-04-28,758.1
2016-04-29,727.0
2016-05-04,712.9
2016-05-05,715.9
2016-05-06,722.0
2016-05-10,686.4
2016-05-11,683.0
2016-05-12,690.0
2016-05-13,689.0
2016-05-16,683.2
2016-05-17,689.1
2016-05-18,713.7
2016-05-19,700.7
2016-05-20,704.4
2016-05-23,694.8
2016-05-24,696.3
2016-05-25,703.1
2016-05-26,697.0
2016-05-27,706.0
2016-05-30,701.2
2016-05-31,670.5
2016-06-01,674.5
2016-06-02,675.2
2016-06-03,667.5
2016-06-06,688.0
2016-06-07,701.9
2016-06-08,692.2
2016-06-09,675.4
2016-06-10,671.9
2016-06-14,662.0
2016-06-15,651.8
2016-06-16,640.6
2016-06-17,652.4
2016-06-20,663.2
2016-06-21,674.0
2016-06-22,689.0
2016-06-23,684.0
2016-06-24,679.0
2016-06-27,656.8
2016-06-28,682.4
2016-06-29,697.5
2016-06-30,700.7
2016-07-01,699.1
2016-07-04,684.1
2016-07-05,691.8
2016-07-06,701.0
2016-07-07,676.1
2016-07-08,658.2
2016-07-11,669.1
2016-07-12,693.8
2016-07-13,694.3
2016-07-14,711.2
2016-07-15,730.0
2016-07-18,730.3
2016-07-19,738.8
2016-07-20,745.0
2016-07-21,741.0
2016-07-22,747.5
2016-07-25,751.0
2016-07-26,761.0
2016-07-27,764.0
2016-07-28,770.0
2016-07-29,793.2
2016-08-01,774.5
2016-08-02,769.3
2016-08-03,785.9
2016-08-04,796.2
2016-08-05,795.0
2016-08-08,796.9
2016-08-09,816.0
2016-08-10,793.3
2016-08-11,793.5
2016-08-12,788.0
2016-08-15,793.0
2016-08-16,799.0
2016-08-17,777.0
2016-08-18,809.0
2016-08-19,802.1
2016-08-22,813.8
2016-08-23,815.0
2016-08-24,806.3
2016-08-25,802.0
2016-08-26,791.0
2016-08-29,783.5
2016-08-30,778.3
2016-08-31,752.0
2016-09-01,764.7
2016-09-02,777.0
2016-09-05,781.6
2016-09-06,789.0
2016-09-07,787.0
2016-09-08,798.9
2016-09-09,781.6
2016-09-12,782.1
2016-09-13,789.0
2016-09-14,768.7
2016-09-15,730.4
2016-09-16,726.4
2016-09-19,735.9
2016-09-20,759.9
2016-09-21,778.0
2016-09-22,785.2
2016-09-23,782.0
2016-09-26,774.9
2016-09-27,781.2
2016-09-28,792.2
2016-09-29,779.7
2016-09-30,753.0
2016-10-03,767.0
2016-10-04,789.0
2016-10-05,798.2
2016-10-06,797.6
2016-10-07,799.0
2016-10-10,808.9
2016-10-11,817.0
2016-10-12,816.5
2016-10-13,810.7
2016-10-14,808.0
2016-10-17,820.1
2016-10-18,800.0
2016-10-19,815.0
2016-10-20,821.5
2016-10-21,827.2
2016-10-24,830.4
2016-10-25,825.0
2016-10-26,855.7
2016-10-27,868.6
2016-10-28,866.8
2016-10-31,886.4
2016-11-01,868.2
2016-11-02,848.8
2016-11-03,842.8
2016-11-07,861.0
2016-11-08,864.4
2016-11-09,878.0
2016-11-10,922.7
2016-11-11,933.0
2016-11-14,925.0
2016-11-15,916.6
2016-11-16,916.0
2016-11-17,922.0
2016-11-18,914.5
2016-11-21,907.0
2016-11-22,943.0
2016-11-23,960.2
2016-11-24,968.0
2016-11-25,983.6
2016-11-28,984.0
2016-11-29,978.5
2016-11-30,960.7
2016-12-01,964.9
2016-12-02,973.0
2016-12-05,967.5
2016-12-06,1007.6
2016-12-07,1007.0
2016-12-08,1015.7
2016-12-09,1006.0
2016-12-12,968.9
2016-12-13,978.0
2016-12-14,950.4
2016-12-15,969.9
2016-12-16,945.0
2016-12-19,923.3
2016-12-20,941.0
2016-12-21,922.9
2016-12-22,910.7
2016-12-23,900.8
2016-12-26,919.0
2016-12-27,910.0
2016-12-28,906.0
2016-12-29,912.0
2016-12-30,942.2
2017-01-03,940.0
2017-01-04,950.5
2017-01-05,942.0
2017-01-06,941.9
2017-01-09,951.0
2017-01-10,962.0
2017-01-11,961.7
2017-01-12,955.3
2017-01-13,942.6
2017-01-16,951.7
2017-01-17,949.4
2017-01-18,940.0
2017-01-19,933.4
2017-01-20,912.7
2017-01-23,901.5
2017-01-24,927.3
2017-01-25,934.7
2017-01-26,980.0
2017-01-27,993.7
2017-01-30,964.4
2017-01-31,950.0
2017-02-01,974.8
2017-02-02,952.0
2017-02-03,932.6
2017-02-06,955.9
2017-02-07,940.6
2017-02-08,932.0
2017-02-09,906.1
2017-02-10,909.8
2017-02-13,924.9
2017-02-14,907.8
2017-02-15,908.5
2017-02-16,899.9
2017-02-17,882.9
2017-02-20,882.0
2017-02-21,898.9
2017-02-22,875.5
2017-02-24,849.7
2017-02-27,840.9
2017-02-28,827.3
2017-03-01,859.6
2017-03-02,834.6
2017-03-03,825.0
2017-03-06,823.1
2017-03-07,798.3
2017-03-09,809.1
2017-03-10,810.2
2017-03-13,811.3
2017-03-14,822.8
2017-03-15,813.0
2017-03-16,833.5
2017-03-17,833.5
2017-03-20,815.4
2017-03-21,834.2
2017-03-22,836.3
2017-03-23,824.5
2017-03-24,825.0
2017-03-27,821.3
2017-03-28,830.0
2017-03-29,830.5
2017-03-30,815.1
2017-03-31,809.9
2017-04-03,839.0
2017-04-04,827.0
2017-04-05,860.0
2017-04-06,843.0
2017-04-07,840.0
2017-04-10,815.0
2017-04-11,812.0
2017-04-12,799.0
2017-04-13,795.9
2017-04-14,781.4
2017-04-17,793.8
2017-04-18,777.5
2017-04-19,765.4
2017-04-20,769.8
2017-04-21,774.0
2017-04-24,783.4
2017-04-25,795.0
2017-04-26,785.4
2017-04-27,778.0
2017-04-28,776.0
2017-05-02,779.0
2017-05-03,777.0
2017-05-04,780.6
2017-05-05,775.3
2017-05-10,779.6
2017-05-11,765.9
2017-05-12,748.5
2017-05-15,736.5
2017-05-16,743.0
2017-05-17,745.2
2017-05-18,734.4
2017-05-19,735.6
2017-05-22,725.6
2017-05-23,746.2
2017-05-24,762.0
2017-05-25,760.0
2017-05-26,749.0
2017-05-29,752.7
2017-05-30,757.0
2017-05-31,738.5
2017-06-01,732.0
2017-06-02,726.4
2017-06-05,722.1
2017-06-06,712.0
2017-06-07,723.1
2017-06-08,734.0
2017-06-09,732.3
2017-06-13,722.6
2017-06-14,689.5
2017-06-15,697.2
2017-06-16,717.0
2017-06-19,684.2
2017-06-20,704.0
2017-06-21,714.3
2017-06-22,720.0
2017-06-23,728.0
2017-06-26,733.5
2017-06-27,766.3
2017-06-28,783.9
2017-06-29,774.0
2017-06-30,776.0
2017-07-03,793.0
2017-07-04,804.0
2017-07-05,815.7
2017-07-06,805.2
2017-07-07,800.6
2017-07-10,801.5
2017-07-11,823.0
2017-07-12,843.9
2017-07-13,834.4
2017-07-14,835.0
2017-07-17,835.0
2017-07-18,836.3
2017-07-19,860.0
2017-07-20,848.0
2017-07-21,820.0
2017-07-24,837.1
2017-07-25,840.7
2017-07-26,842.0
2017-07-27,841.0
2017-07-28,820.5
2017-07-31,833.7
2017-08-01,841.5
2017-08-02,852.0
2017-08-03,847.3
2017-08-04,845.3
2017-08-07,853.2
2017-08-08,861.7
2017-08-09,857.6
2017-08-10,850.2
2017-08-11,828.0
2017-08-14,838.8
2017-08-15,840.3
2017-08-16,844.4
2017-08-17,852.5
2017-08-18,850.0
2017-08-21,857.6
2017-08-22,865.2
2017-08-23,860.2
2017-08-24,859.3
2017-08-25,879.0
2017-08-28,874.9
2017-08-29,876.9
2017-08-30,894.7
2017-08-31,910.0
2017-09-01,894.9
2017-09-04,904.5
2017-09-05,894.0
2017-09-06,911.7
2017-09-07,905.0
2017-09-08,898.3
2017-09-11,906.0
2017-09-12,912.3
2017-09-13,912.2
2017-09-14,912.6
2017-09-15,912.2
2017-09-18,913.1
2017-09-19,891.4
2017-09-20,907.9
2017-09-21,892.1
2017-09-22,882.3
2017-09-25,875.9
2017-09-26,875.0
2017-09-27,874.8
2017-09-28,867.1
2017-09-29,869.5
2017-10-02,883.6
2017-10-03,892.3
2017-10-04,887.0
2017-10-05,887.3
2017-10-06,886.2
2017-10-09,895.9
2017-10-10,898.0
2017-10-11,914.9
2017-10-12,900.8
2017-10-13,903.2
2017-10-16,906.7
2017-10-17,900.0
2017-10-18,897.0
2017-10-19,891.0
2017-10-20,905.0
2017-10-23,911.0
2017-10-24,917.7
2017-10-25,908.5
2017-10-26,905.1
2017-10-27,905.5
2017-10-30,900.9
2017-10-31,898.3
2017-11-01,910.7
2017-11-02,899.2
2017-11-03,902.3
2017-11-07,911.0
2017-11-08,911.5
2017-11-09,884.5
2017-11-10,884.4
2017-11-13,897.0
2017-11-14,897.0
2017-11-15,902.2
2017-11-16,890.3
2017-11-17,894.6
2017-11-20,896.4
2017-11-21,905.1
2017-11-22,905.0
2017-11-23,906.8
2017-11-24,910.5
2017-11-27,898.0
2017-11-28,901.7
2017-11-29,895.4
2017-11-30,924.0
2017-12-01,912.5
2017-12-04,875.5
2017-12-05,868.0
2017-12-06,880.0
2017-12-07,892.9
2017-12-08,886.7
2017-12-11,899.6
2017-12-12,895.0
2017-12-13,898.3
2017-12-14,899.6
2017-12-15,901.4
2017-12-18,891.6
2017-12-19,892.8
2017-12-20,877.8
2017-12-21,871.2
2017-12-22,876.9
2017-12-25,875.7
2017-12-26,869.2
2017-12-27,889.9
2017-12-28,889.6
2017-12-29,887.4
2018-01-03,897.4
2018-01-04,908.0
2018-01-05,920.0
2018-01-09,939.3
2018-01-10,949.0
2018-01-11,955.9
2018-01-12,968.6
2018-01-15,963.7
2018-01-16,945.0
2018-01-17,941.2
2018-01-18,936.2
2018-01-19,953.0
2018-01-22,967.8
2018-01-23,935.4
2018-01-24,930.0
2018-01-25,950.0
2018-01-26,952.7
2018-01-29,936.9
2018-01-30,929.8
2018-01-31,919.1
2018-02-01,941.8
2018-02-02,918.0
2018-02-05,923.8
2018-02-06,912.9
2018-02-07,932.2
2018-02-08,917.8
2018-02-09,907.0
2018-02-12,913.5
2018-02-13,941.6
2018-02-14,930.0
2018-02-15,949.2
2018-02-16,949.2
2018-02-19,945.3
2018-02-20,940.0
2018-02-21,942.4
2018-02-22,936.0
2018-02-26,949.9
2018-02-27,939.7
2018-02-28,918.4
2018-03-01,914.2
2018-03-02,897.3
2018-03-05,903.2
2018-03-06,897.0
2018-03-07,891.0
2018-03-09,886.5
2018-03-12,886.0
2018-03-13,884.5
2018-03-14,895.0
2018-03-15,890.8
2018-03-16,907.1
2018-03-19,884.8
2018-03-20,873.6
2018-03-21,880.1
2018-03-22,877.8
2018-03-23,882.0
2018-03-26,867.3
2018-03-27,865.4
2018-03-28,865.8
2018-03-29,869.4
2018-03-30,872.4
2018-04-02,870.0
2018-04-03,874.1
2018-04-04,868.1
2018-04-05,881.7
2018-04-06,890.2
2018-04-09,837.0
2018-04-10,900.1
2018-04-11,901.5
2018-04-12,903.8
2018-04-13,881.0
2018-04-16,895.0
2018-04-17,922.7
2018-04-18,946.5
2018-04-19,948.5
2018-04-20,953.7
2018-04-23,962.0
2018-04-24,965.2
2018-04-25,978.4
2018-04-26,996.4
2018-04-27,993.9
2018-04-28,988.0
2018-04-30,1011.9
2018-05-02,1000.0
2018-05-03,982.1
2018-05-04,975.5
2018-05-07,978.3
2018-05-08,991.0
2018-05-10,973.7
2018-05-11,986.2
2018-05-14,998.2
2018-05-15,986.0
2018-05-16,995.0
2018-05-17,987.2
2018-05-18,994.3
2018-05-21,986.9
2018-05-22,986.6
2018-05-23,978.3
2018-05-24,995.3
2018-05-25,1012.0
2018-05-28,1006.0
2018-05-29,1008.6
2018-05-30,1002.1
2018-05-31,1002.8
2018-06-01,994.8
2018-06-04,1013.3
2018-06-05,1023.4
2018-06-06,1031.0
2018-06-07,1033.3
2018-06-08,1015.0
2018-06-09,1025.0
2018-06-11,1041.8
2018-06-13,1040.5
2018-06-14,1025.9
2018-06-15,1039.4
2018-06-18,964.6
2018-06-19,958.8
2018-06-20,960.0
2018-06-21,960.5
2018-06-22,961.7
2018-06-25,944.0
2018-06-26,942.4
2018-06-27,925.3
2018-06-28,910.4
2018-06-29,930.1
2018-07-02,931.0
2018-07-03,934.7
2018-07-04,930.9
2018-07-05,942.3
2018-07-06,941.9
2018-07-09,962.9
2018-07-10,967.0
2018-07-11,955.0
2018-07-12,960.0
2018-07-13,961.6
2018-07-16,953.1
2018-07-17,961.3
2018-07-18,980.7
2018-07-19,984.0
2018-07-20,972.5
2018-07-23,983.0
2018-07-24,989.9
2018-07-25,991.2
2018-07-26,997.5
2018-07-27,1014.7
2018-07-30,1009.0
2018-07-31,1020.3
2018-08-01,1013.4
2018-08-02,996.1
2018-08-03,1024.5
2018-08-06,1024.0
2018-08-07,1021.4
2018-08-08,1024.9
2018-08-09,1018.8
2018-08-10,986.1
2018-08-13,1019.9
2018-08-14,1024.5
2018-08-15,1022.8
2018-08-16,1018.0
2018-08-17,1020.2
2018-08-20,1045.0
2018-08-21,1049.4
2018-08-22,1058.8
2018-08-23,1049.5
2018-08-24,1075.0
2018-08-27,1093.1
2018-08-28,1084.0
2018-08-29,1097.0
2018-08-30,1086.5
2018-08-31,1086.1
2018-09-03,1093.8
2018-09-04,1086.6
2018-09-05,1067.6
2018-09-06,1059.0
2018-09-07,1057.0
2018-09-10,1065.0
2018-09-11,1077.5
2018-09-12,1083.0
2018-09-13,1095.6
2018-09-14,1087.0
2018-09-17,1079.2
2018-09-18,1078.2
2018-09-19,1082.4
2018-09-20,1098.5
2018-09-21,1115.0
2018-09-24,1072.0
2018-09-25,1073.2
2018-09-26,1064.0
2018-09-27,1091.5
2018-09-28,1091.3
2018-10-01,1083.4
2018-10-02,1078.7
2018-10-03,1099.6
2018-10-04,1109.1
2018-10-05,1094.2
2018-10-08,1089.9
2018-10-09,1103.2
2018-10-10,1092.8
2018-10-11,1065.0
2018-10-12,1057.0
2018-10-15,1030.0
2018-10-16,1044.0
2018-10-17,1073.0
2018-10-18,1054.8
2018-10-19,1049.3
2018-10-22,1054.5
2018-10-23,1018.9
2018-10-24,1009.1
2018-10-25,1015.5
2018-10-26,994.5
2018-10-29,1001.4
2018-10-30,996.8
2018-10-31,1030.0
2018-11-01,1026.0
2018-11-02,1040.5
2018-11-06,1032.6
2018-11-07,1042.6
2018-11-08,1025.6
2018-11-09,1039.3
2018-11-12,1033.5
2018-11-13,1037.0
2018-11-14,1024.9
2018-11-15,1023.5
2018-11-16,1024.1
2018-11-19,1010.0
2018-11-20,1005.0
2018-11-21,1015.8
2018-11-22,1006.6
2018-11-23,1002.0
2018-11-26,998.0
2018-11-27,986.4
2018-11-28,997.1
2018-11-29,1003.0
2018-11-30,1002.7
2018-12-03,978.0
2018-12-04,964.3
2018-12-05,960.6
2018-12-06,952.5
2018-12-07,955.1
2018-12-10,947.7
2018-12-11,940.0
2018-12-12,937.9
2018-12-13,940.4
2018-12-14,936.2
2018-12-17,957.9
2018-12-18,957.3
2018-12-19,969.4
2018-12-20,962.5
2018-12-21,945.0
2018-12-24,934.8
2018-12-25,926.8
2018-12-26,915.0
2018-12-27,929.5
2018-12-28,937.7
2018-12-29,942.9
2019-01-03,934.2
2019-01-04,949.7
2019-01-08,952.7
2019-01-09,972.6
2019-01-10,970.0
2019-01-11,972.5
2019-01-14,960.5
2019-01-15,954.8
2019-01-16,953.1
2019-01-17,953.2
2019-01-18,954.8
2019-01-21,950.0
2019-01-22,952.3
2019-01-23,945.8
2019-01-24,926.0
2019-01-25,951.0
2019-01-28,952.5
2019-01-29,956.9
2019-01-30,976.2
2019-01-31,998.5
2019-02-01,1014.8
2019-02-04,1029.0
2019-02-05,1028.8
2019-02-06,1019.0
2019-02-07,1026.0
2019-02-08,1022.2
2019-02-11,1031.4
2019-02-12,1035.0
2019-02-13,1011.8
2019-02-14,1014.0
2019-02-15,1024.2
2019-02-18,1013.0
2019-02-19,999.0
2019-02-20,1007.8
2019-02-21,992.4
2019-02-22,1001.6
2019-02-25,1029.8
2019-02-26,1035.0
2019-02-27,1033.4
2019-02-28,1028.8
2019-03-01,1029.0
2019-03-04,1041.6
2019-03-05,1033.4
2019-03-06,1029.6
2019-03-07,1020.8
2019-03-11,1025.8
2019-03-12,1021.6
2019-03-13,1014.0
2019-03-14,1007.8
2019-03-15,1036.8
2019-03-18,1034.2
2019-03-19,1019.8
2019-03-20,1013.4
2019-03-21,1017.2
2019-03-22,1013.6
2019-03-25,1008.4
2019-03-26,1014.8
2019-03-27,1006.0
2019-03-28,1027.8
2019-03-29,1028.0
2019-04-01,1028.2
2019-04-02,1041.8
2019-04-03,1058.4
2019-04-04,1052.0
2019-04-05,1043.2
2019-04-08,1043.0
2019-04-09,1044.0
2019-04-10,1034.4
2019-04-11,1023.6
2019-04-12,1039.2
2019-04-15,1038.0
2019-04-16,1046.6
2019-04-17,1037.0
2019-04-18,1035.4
2019-04-19,1047.6
2019-04-22,1054.0
2019-04-23,1040.4
2019-04-24,1053.0
2019-04-25,1045.0
2019-04-26,1059.4
2019-04-29,1058.0
2019-04-30,1045.2
2019-05-02,1053.6
2019-05-03,1055.0
2019-05-06,1032.6
2019-05-07,1034.0
2019-05-08,1028.4
2019-05-10,998.6
2019-05-13,988.0
2019-05-14,980.0
2019-05-15,976.0
2019-05-16,972.2
2019-05-17,973.2
2019-05-20,978.6
2019-05-21,995.8
2019-05-22,1008.4
2019-05-23,996.0
2019-05-24,998.2
2019-05-27,1002.2
2019-05-28,1029.8
2019-05-29,1039.0
2019-05-30,1048.2
2019-05-31,1036.4
